date,fwd_20d,BB03,PB07,BB04,BB01,BB03_score,PB07_score,BB04_score,BB01_score,BB03_return,PB07_return,BB04_return,BB01_return,mean_reversion_score,mean_reversion_return,bb01_projection_from_mr,bb01_orthogonal_residual
2018-10-17,0.025682563514955126,0,0.01236,0,0,0.35842238355926587,-0.23339258204210253,-0.3356473787250415,-0.2339355818046613,0.009205205630942454,-0.005994119812215673,-0.008620285122734076,-0.0060080654381061945,-0.09491825919464855,-0.002437744220495535,0.0039994204114016454,-0.012122301000313807
2018-10-18,0.02313544035761894,0,0.01877,0,0,0.35842238355926587,-0.5346086494639614,-0.3356473787250415,-0.2339355818046613,0.008292259677671015,-0.012368406524340689,-0.007765349911684335,-0.005412202700366629,-0.2306662111945032,-0.005336564371608363,0.007580863060238964,-0.015107880911411558
2018-10-19,0.034735424588086206,0,0.00764,0,0,0.35842238355926587,0.03590655108340045,-0.3356473787250415,-0.2339355818046613,0.01244995367480499,0.0012472292973757214,-0.01165885421189249,-0.008125851760245885,0.026445803851579148,0.0009186062253578472,-0.00028657445572676427,-0.009954092455325086
2018-10-22,0.0431597703425064,0,0.00645,0,0,0.35842238355926587,0.0997404196761121,-0.3356473787250415,-0.2339355818046613,0.015469427760031657,0.004304773607086205,-0.01448646378183706,-0.010096605985629802,0.05521358175883302,0.0023830055084984336,-0.0022586886576617775,-0.00995273247877399
2018-10-23,0.05235602094240832,0,0.00838,0,0,0.35842238355926587,-0.027927317509311586,-0.3356473787250415,-0.2339355818046613,0.01876556981985683,-0.001462163220382804,-0.01757316118979273,-0.012247936220139323,-0.0023219740556749326,-0.00012156932228664556,0.0005756021994761148,-0.014938353570421403
2018-10-24,0.07147425647585548,0,-0.0003,0,0,0.35842238355926587,0.4987020983805609,-0.3356473787250415,-0.2339355818046613,0.025617973369202414,0.03564436168469952,-0.023990146832442216,-0.016720371772734832,0.23501219367917026,0.016797321805978437,-0.020424425209267207,0.001589238285726411
2018-10-25,0.055129681852484236,0,0.00347,0,0,0.35842238355926587,0.2673043247319807,-0.3356473787250415,-0.2339355818046613,0.019759711974431403,0.014736402380267228,-0.018504133203731826,-0.012896794198866779,0.13072899876537475,0.007207048110828914,-0.008395128428896908,-0.006616480920775837
2018-10-26,0.04691241706905358,0,0.01367,0,0,0.35842238355926587,-0.29124202545424743,-0.3356473787250415,-0.2339355818046613,0.016814460344416575,-0.013662867366145574,-0.01574602981888373,-0.010974483580911973,-0.12098905792309737,-0.005675889146080225,0.00745071996197616,-0.0205400186936941
2018-10-29,0.04392663150436915,0,0.01198,0,0,0.35842238355926587,-0.21144968971335767,-0.3356473787250415,-0.2339355818046613,0.01574428796552553,-0.009288272601751859,-0.014743858720662332,-0.010276002097693563,-0.08502933553902992,-0.003735052289284327,0.005159897165780576,-0.017550714414280105
2018-10-30,0.04267933566296289,0,0.01257,0,0,0.35842238355926587,-0.24735624079675814,-0.3356473787250415,-0.2339355818046613,0.01529722921704514,-0.010557000029293516,-0.014325207140999677,-0.009984215219351654,-0.10121121061186031,-0.004319627230558418,0.005898870594370773,-0.017997900964528392
2018-10-31,0.12960594676684511,0,0.01303,0,0,0.35842238355926587,-0.2712939415190251,-0.3356473787250415,-0.2339355818046613,0.046453672363627956,-0.035161308142682354,-0.04350189629946883,-0.030319442562245873,-0.11199912732708055,-0.014515752934286709,0.0163079831999593,-0.048742240913011145
2018-11-01,-0.0069661482848212275,0,0.01469,0,0,0.35842238355926587,-0.3311381933246925,-0.3356473787250415,-0.2339355818046613,-0.002496823472472916,0.002306757757467607,0.002338169411610189,0.0016296299519471973,-0.1389689191151312,0.0009680780975373311,0.0006048884968540387,-0.0010900736957128072
2018-11-05,0.023687404565208903,1,0.02384,0,0,-2.808861128301187,-0.8218610581311642,-0.3356473787250415,-0.2339355818046613,-0.06653462991355936,-0.01946775538034356,-0.00795061525111195,-0.005541326768404535,-1.7875093780790696,-0.04234145780266388,0.012507682962559807,-0.020163824881770306
2018-11-06,-0.01761073416177461,0,0.02311,0,0,0.35842238355926587,-0.793933740621853,-0.3356473787250415,-0.2339355818046613,-0.0063120813144918455,0.013981756048154768,0.005910996758823189,0.004119777342141968,-0.3475353089427224,0.006120351937620495,-0.005414451473891232,0.007419413665227234
2018-11-07,0.00144555091551557,0,0.02587,0,0,0.35842238355926587,-0.8936741602979651,-0.3356473787250415,-0.2339355818046613,0.0005181178046953695,-0.0012918515005913315,-0.000485195375606385,-0.00033816579444939567,-0.39248496192280674,-0.0005673569960336069,0.0022791584004651943,-0.004732139345720556
2018-11-09,-0.023586515490500837,1,0.02329,0,0,-2.808861128301187,-0.8158766329505974,-0.3356473787250415,-0.2339355818046613,0.0662512465133416,0.01924368684142693,0.007916752097644192,0.00551772522401497,-1.7848123989002647,0.04209750529429905,-0.009138883548979227,0.01254179362218823
2018-11-12,0.014391287436795075,0,0.01693,0,0,0.35842238355926587,-0.42688899621376,-0.3356473787250415,-0.2339355818046613,0.0051581595455826084,-0.0061434822481171445,-0.004830397904638888,-0.0033666341994447687,-0.18212058597601205,-0.0026209497009383395,0.004479751104884047,-0.00996120045513478
2018-11-13,-0.002642463235294157,1,0.03197,0,1,-2.808861128301187,-1.0931549996501893,-0.3356473787250415,4.477418228493867,0.00742231226458275,0.002888621897053622,0.0008869358583037764,-0.011831413057830935,-1.9097724341848994,0.005046503445111827,1.5587390514305207e-05,-0.013961815599151207
2018-11-14,0.004757519950890243,1,0.02902,0,0,-2.808861128301187,-1.0093730471222553,-0.3356473787250415,-0.2339355818046613,-0.013363212857172976,-0.0048021124095750075,-0.0015968491007483984,-0.0011129531976587928,-1.8720147256816286,-0.008906147405790673,0.004297441016041991,-0.007525209364506749
2018-11-15,0.012116754413131092,0,0.01625,0,0,0.35842238355926587,-0.39896167870444876,-0.3356473787250415,-0.2339355818046613,0.0043429159977566995,-0.004834120681112318,-0.00406695685742253,-0.0028345399932200198,-0.1695346831415885,-0.002054210120134624,0.0038428203395470257,-0.00879217548357301
2018-11-16,0.0028468108024928274,0,0.02112,0,0,0.35842238355926587,-0.7021725545198297,-0.3356473787250415,-0.2339355818046613,0.0010203607133717457,-0.0019989524134210353,-0.0009555245835828494,-0.0006659703413689544,-0.3061816282010448,-0.0008716411666875768,0.0026170197027796435,-0.005397805194954563
2018-11-19,0.009366327474560565,0,0.02529,0,0,0.35842238355926587,-0.8657468427886534,-0.3356473787250415,-0.2339355818046613,0.003357101418628637,-0.008108868439625432,-0.0031437832651165917,-0.0021911172671343097,-0.3798990590883829,-0.0035582589946992283,0.005733652172773859,-0.010039584590714135
2018-11-21,0.010981862707583945,0,0.02476,0,0,0.35842238355926587,-0.8457987588534311,-0.3356473787250415,-0.2339355818046613,0.003936145407572851,-0.009288445847973281,-0.0036860334313188383,-0.0025690484417975634,-0.3709091284923661,-0.004073273126092777,0.006322751898679736,-0.011006615491283265
2018-11-22,-0.0018989745537409952,0,0.03204,0,0,0.35842238355926587,-1.0971446164372338,-0.3356473787250415,-0.2339355818046613,-0.0006806349858702408,0.0020834497083882316,0.0006373858312287206,0.0004442377170616468,-0.4841822540021786,0.0009194497797230963,0.000548364543139387,-0.002218941976883706
2018-11-23,0.0036981132075473155,0,0.03776,0,1,0.35842238355926587,-1.2168331200485683,-0.3356473787250415,4.477418228493867,0.001325486550521111,-0.004499986632632618,-0.0012412620043417118,0.016557999486506273,-0.5381218375782797,-0.0019900354748178676,0.003956926280705445,0.010486258054994861
2018-11-26,-0.005079934259674346,1,0.04642,0,1,-2.808861128301187,-1.3843970251044366,-0.3356473787250415,4.477418228493867,0.014268829876324737,0.007032645876819273,0.0017050666183552287,-0.022744990253816412,-2.0410254208867453,0.010368274960428829,-0.0022771203736964606,-0.022582685030925916
2018-11-27,0.006292625946719976,0,0.03558,0,0,0.35842238355926587,-1.1769369521781237,-0.3356473787250415,-0.2339355818046613,0.002255417990670256,-0.007406024002929589,-0.002112103404313743,-0.0014720691119250453,-0.5201419763862462,-0.003273058896586302,0.005457149893299986,-0.009044034156030997
2018-11-28,-0.0011969776314805225,0,0.03798,0,0,0.35842238355926587,-1.2248123536226576,-0.3356473787250415,-0.2339355818046613,-0.00042902357574237343,0.0014660729900473329,0.00040176240439894614,0.0002800156586275615,-0.5417178098166866,0.0006484241009251936,0.0008617589575879873,-0.0026965584497663916
2018-11-29,0.0068201514751875525,0,0.03099,0,0,0.35842238355926587,-1.0732069157149668,-0.3356473787250415,-0.2339355818046613,0.002444494947971966,-0.0073194337293949144,-0.002289165965154427,-0.0015954761033439191,-0.47339433728695834,-0.003228621087793083,0.0053911010846452645,-0.00910139233879515
2018-11-30,-0.05430824169996096,0,0.03101,0,0,0.35842238355926587,-1.0771965325020116,-0.3356473787250415,-0.2339355818046613,-0.019465289437012725,0.058500649645479096,0.01822841896975789,0.012704630118868535,-0.47519232340616185,0.025806859553507852,-0.028504663861886763,0.03909447882994933
2018-12-03,0.0055120176984515545,0,0.02931,0,0,0.35842238355926587,-1.025331514270433,-0.3356473787250415,-0.2339355818046613,0.001975630521699865,-0.005651645453438759,-0.0018500942919713007,-0.0012894570672048547,-0.45181850385651784,-0.0024904315897450284,0.004523732188229622,-0.007928004406240443
2018-12-04,0.09671365098820295,0,0.0211,0,0,0.35842238355926587,-0.6941933209457408,-0.3356473787250415,-0.2339355818046613,0.03466433730991065,-0.06713797056028793,-0.03246168344111884,-0.022624764212378214,-0.3025856559626381,-0.02926416352480703,0.03498425026751348,-0.05972382963069766
2018-12-06,0.16957692307692307,0,0.02693,0,0,0.35842238355926587,-0.9415495617424989,-0.3356473787250415,-0.2339355818046613,0.06078016496587704,-0.15966507760471838,-0.056918049723027234,-0.039670076160644295,-0.41406079535324714,-0.07021515564278717,0.08309473298116983,-0.12487962429262009
2018-12-07,0.19725488622225784,0,0.02978,0,0,0.35842238355926587,-1.0492692149926999,-0.3356473787250415,-0.2339355818046613,0.07070056648849345,-0.2069734796199028,-0.06620808550120716,-0.04614493657221616,-0.46260642057173806,-0.09125137685556416,0.10803124878804767,-0.15629100051106978
2018-12-10,0.11024928610017759,0,0.01821,0,0,0.35842238355926587,-0.49072286480647204,-0.3356473787250415,-0.2339355818046613,0.03951581190973309,-0.05410184551794751,-0.037004883885831764,-0.025791230887393605,-0.2108883638832661,-0.023250291564964564,0.027365925078119663,-0.055271971116319235
2018-12-11,0.016500515641113767,0,0.00767,0,0,0.35842238355926587,0.027927317509311395,-0.3356473787250415,-0.2339355818046613,0.005914154146044944,0.00046081513937674306,-0.0055383548225513834,-0.0038600577265808633,0.022849831613172354,0.00037703400392996627,0.0007877742441488942,-0.006762647121535723
2018-12-12,-0.03146678931432312,0,0.00577,0,0,0.35842238355926587,0.15160543790769046,-0.3356473787250415,-0.2339355818046613,-0.01127840162899693,-0.004770536373546991,0.010561745350245701,0.007361201665770878,0.07858740130847691,-0.002472893199734004,0.005346238825154089,-9.985231018917653e-05
2018-12-13,0.05517745222440129,0,0.00417,0,0,0.35842238355926587,0.23139777364858022,-0.3356473787250415,-0.2339355818046613,0.019776833944997428,0.01276793960032736,-0.018520167203846506,-0.012907969388614219,0.11454712369254436,0.006320418444987951,-0.0073185801938973945,-0.00770420434552279
2018-12-14,0.05955932981409218,0,0.00938,0,0,0.35842238355926587,-0.07580271895384513,-0.3356473787250415,-0.2339355818046613,0.021347396955159366,-0.0045147591389769984,-0.019990932930720254,-0.013933046471955365,-0.02389780748611525,-0.0014233373978992192,0.0019934400562282894,-0.01804130167898962
2018-12-17,0.06272216488934768,0,0.00742,0,0,0.35842238355926587,0.04588059305101162,-0.3356473787250415,-0.2339355818046613,0.022481027841637292,0.0028777301225666103,-0.021052530233069383,-0.014672946135437449,0.030940769149587547,0.0019406720244036718,-0.0021674586432819803,-0.014620302642961436
2018-12-18,0.0731127554345743,0,0.00427,0,0,0.35842238355926587,0.21942892328744673,-0.3356473787250415,-0.2339355818046613,0.026205248071445787,0.01604305320358706,-0.024540104712979897,-0.01710367497992905,0.10915316533493422,0.007980488682042697,-0.009745550746564888,-0.00947293938417013
2018-12-19,0.0676016508712931,0,0.00851,0,0,0.35842238355926587,-0.03590655108340045,-0.3356473787250415,-0.2339355818046613,0.024229944837830197,-0.0024273421303322882,-0.02269031691243495,-0.015814431527531543,-0.005917946294081627,-0.00040006293924756906,0.0005662006660089279,-0.018495447344346435
2018-12-20,0.05125099360308871,0,0.01682,0,0,0.35842238355926587,-0.4149201458526265,-0.3356473787250415,-0.2339355818046613,0.018369503286999742,-0.021265069740885597,-0.017202261659930596,-0.011989431006605534,-0.17672662761840188,-0.009057415261566155,0.01146173349990402,-0.025565979657315517
2018-12-21,0.06892354507417275,0,0.01094,0,0,0.35842238355926587,-0.16756390505586838,-0.3356473787250415,-0.2339355818046613,0.024703741308839497,-0.011549098362922549,-0.02313400723658333,-0.016123669616966402,-0.06525148822779285,-0.004497363890025133,0.0055160280382806105,-0.023754512806052976
2018-12-24,0.06072555205047325,0,0.02225,0,0,0.35842238355926587,-0.7500479559643637,-0.3356473787250415,-0.2339355818046613,0.021765397108882888,-0.04554707619026504,-0.020382372367372417,-0.014205867349336704,-0.3277574616314853,-0.01990325279623375,0.02442791352877126,-0.040748596028913925
2018-12-25,0.07321649716666045,0,0.02276,0,0,0.35842238355926587,-0.7779752734736748,-0.3356473787250415,-0.2339355818046613,0.026242431430334678,-0.0569606244060172,-0.02457492535341901,-0.01712794386238205,-0.3403433644659088,-0.024918748980109897,0.030238877252149268,-0.04948163626533729
2018-12-26,0.05552234344642071,0,0.02442,0,0,0.35842238355926587,-0.8378195252793422,-0.3356473787250415,-0.2339355818046613,0.019900450678862293,-0.046517703428676796,-0.0186359290384626,-0.012988651717296653,-0.3673131562539594,-0.020394087213921126,0.025143222096971868,-0.04024668896507449
2018-12-27,0.06121530382595641,0,0.02329,0,0,0.35842238355926587,-0.8158766329505974,-0.3356473787250415,-0.2339355818046613,0.021940935107603945,-0.04994413597056914,-0.020546756267039275,-0.014320437715874223,-0.35742423259834083,-0.02187983299326675,0.02681913719699158,-0.043254390063671766
2018-12-28,0.05368574744487287,0,0.02302,0,0,0.35842238355926587,-0.7859545070477637,-0.3356473787250415,-0.2339355818046613,0.0192421735623521,-0.04219455516852579,-0.018019480404766173,-0.012559006563134443,-0.3439393367043155,-0.018464640366664974,0.022840019606127845,-0.037513841320068256
2018-12-31,0.069113744252981,1,0.02309,0,0,-2.808861128301187,-0.7899441238348083,-0.3356473787250415,-0.2339355818046613,-0.19413090966354787,-0.054595996148864095,-0.023197847092385978,-0.01616816397251968,-1.7731254891254429,-0.1225473415838577,0.03217425260083833,-0.05045723172416398
2019-01-01,0.0004597213381429821,1,0.0247,0,0,-2.808861128301187,-0.8418091420663865,-0.3356473787250415,-0.2339355818046613,-0.0012912933965604282,-0.0003869976252517549,-0.0001543042620916604,-0.00010754517870649596,-1.7964993086750867,-0.0008258890661570531,0.0018388404967020486,-0.00406120082621451
2019-01-02,-0.13845407503234153,1,0.01722,0,0,-2.808861128301187,-0.43885784657489346,-0.3356473787250415,-0.2339355818046613,0.38889826941324,0.060761657218212126,0.04647174735840565,0.032389334595917044,-1.614902710635546,0.22358986106826562,-0.03295501127669784,0.06322953072180892
2019-01-04,0.011015502059128712,1,0.03623,0,1,-2.808861128301187,-1.1849161857522126,-0.3356473787250415,4.477418228493867,-0.03094101554260832,-0.013052446684048438,-0.0036973243914868495,0.04932100971555462,-1.951126114926577,-0.021492633736593512,0.00887513570356018,0.038331058861188476
2019-01-07,-0.011714959101622013,1,0.02786,0,0,-2.808861128301187,-0.9535184121036324,-0.3356473787250415,-0.2339355818046613,0.03290569324018427,0.011170429200437619,0.003932095314330496,0.002740545773255758,-1.8468429200127812,0.021635689275069907,-0.004605673834477593,0.005231404456927385
2019-01-08,0.0943389185356569,1,0.03673,0,0,-2.808861128301187,-1.196885036113346,-0.3356473787250415,-0.2339355818046613,-0.264984921160779,-0.11291283991844372,-0.03166461071824847,-0.022069229794461444,-1.956520073284187,-0.18457598780693438,0.06435352048285078,-0.08853756542811819
2019-01-10,0.12809401108768648,1,0.02686,0,0,-2.808861128301187,-0.9375599449554544,-0.3356473787250415,-0.2339355818046613,-0.35979828851238377,-0.12009581398449469,-0.042994419051958374,-0.029965747009490673,-1.8396509755359678,-0.2356482724577775,0.06860377265570942,-0.10068433481600605
2019-01-11,-0.01935293248633485,0,0.0253,0,0,0.35842238355926587,-0.8697364595756981,-0.3356473787250415,-0.2339355818046613,-0.006936524190613687,0.016831950983072386,0.006495761059680993,0.0045273395208170735,-0.3816970452075864,0.007386957146135921,-0.006914168914207531,0.009326693284218639
2019-01-14,0.06182374585595096,1,0.03724,0,0,-2.808861128301187,-1.2128435032615241,-0.3356473787250415,-0.2339355818046613,-0.17365431654075225,-0.0749825285086817,-0.02075097823951309,-0.014462773956155407,-1.9637120177610004,-0.12140403272033275,0.04327287561551853,-0.0598504647224799
2019-01-15,0.03458213256484144,1,0.04503,0,1,-2.808861128301187,-1.352480090808081,-0.3356473787250415,4.477418228493867,-0.09713640789514175,-0.04677164579163384,-0.011607402146110926,0.1548386707260124,-2.0266415319331186,-0.07008558611872444,0.02756542012537234,0.1251584354498341
2019-01-16,0.040008634957185096,1,0.04698,0,1,-2.808861128301187,-1.3883866418914814,-0.3356473787250415,4.477418228493867,-0.11237869952762923,-0.05554745433486835,-0.013428793449746242,0.17913539145445748,-2.0428234070059483,-0.08173057597289414,0.03242316799734666,0.14459740830630485
2019-01-17,0.05086077576969794,1,0.05176,0,1,-2.808861128301187,-1.4881270615675934,-0.3356473787250415,4.477418228493867,-0.14286085601474743,-0.07568729679520886,-0.01707128606702122,0.22772496454658472,-2.087773059986033,-0.10618575746196575,0.04355636763308089,0.18205378176269787
2019-01-18,0.07693965517241375,1,0.04772,0,0,-2.808861128301187,-1.4043451090396595,-0.3356473787250415,-0.2339355818046613,-0.2161128066386903,-0.10804982843257718,-0.025824593578629255,-0.01799892299660863,-2.050015351482762,-0.15772747424123829,0.061527031058310054,-0.08164076920572465
2019-01-21,0.08650767957987138,0,0.03987,0,0,0.35842238355926587,-1.2607189047060576,-0.3356473787250415,-0.2339355818046613,0.031006288711198732,-0.10906186704859804,-0.02903607589056963,-0.020237224353088428,-0.5578996848895168,-0.04826260717813353,0.05830846302304818,-0.08066050252694257
2019-01-22,0.0767397182296854,1,0.05004,0,0,-2.808861128301187,-1.4482308936971486,-0.3356473787250415,-0.2339355818046613,-0.21555121153214926,-0.11113683071384464,-0.025757485267892188,-0.017952150631587227,-2.0697931987939993,-0.1588353468691707,0.06321608008756767,-0.08328304586996085
2019-01-23,0.09218755521006328,1,0.0531,0,0,-2.808861128301187,-1.539992079799172,-0.3356473787250415,-0.2339355818046613,-0.25894204034266627,-0.14196810487954634,-0.030942511257327783,-0.02156594936321549,-2.111146879535677,-0.19462146951374804,0.08024854732599743,-0.10392931184001888
2019-01-24,0.08205846315420962,1,0.0635,0,1,-2.808861128301187,-1.6556909666234618,-0.3356473787250415,4.477418228493867,-0.23049082740199459,-0.13586345617942905,-0.02754270805991586,0.36741005872885046,-2.163288476992575,-0.17751612778122144,0.07680995098810214,0.2884852925899424
2019-01-25,0.08178767002296405,1,0.04848,0,0,-2.808861128301187,-1.416313959400793,-0.3356473787250415,-0.2339355818046613,-0.22973020710182798,-0.11583701876038976,-0.02745181705523654,-0.019133046171269753,-2.0554093098403725,-0.16810713839535266,0.06583784771091891,-0.08708570903299463
2019-01-28,0.0953222784004526,0,0.04798,0,0,0.35842238355926587,-1.4123243426137482,-0.3356473787250415,-0.2339355818046613,0.03416563823059014,-0.1346259741783639,-0.03199467287921056,-0.02229927265655578,-0.626223157419245,-0.05969301815232772,0.07200021216717627,-0.09641429997453801
2019-01-29,0.07476336203828904,0,0.0408,0,0,0.35842238355926587,-1.2766773718542357,-0.3356473787250415,-0.2339355818046613,0.026796862424667892,-0.09544869255802958,-0.025094126492822992,-0.017489810596099675,-0.5650916293663303,-0.0422481500711216,0.05126629257709276,-0.0708709183239984
2019-01-30,0.05593671240548881,1,0.05531,0,0,-2.808861128301187,-1.567919397308483,-0.3356473787250415,-0.2339355818046613,-0.1571184571207403,-0.08770425640223196,-0.018775010893398832,-0.013085587360818041,-2.1237327823701,-0.11879462987354485,0.05018619122991079,-0.0653865937415348
2019-01-31,0.12471994025392075,0,0.04204,0,0,0.35842238355926587,-1.304604689363547,-0.3356473787250415,-0.2339355818046613,0.04470241826317951,-0.16271021891240642,-0.04186192102097229,-0.02917643178594355,-0.5776775322007539,-0.0720479073021104,0.08634591480154238,-0.11763716173829189
2019-02-01,-0.05833443315296294,0,0.05239,0,0,0.35842238355926587,-1.524033612650994,-0.3356473787250415,-0.2339355818046613,-0.020908366574263638,0.08890363690005802,0.01957979957720317,0.013646499558883508,-0.6765667687569394,0.03946713894556782,-0.04501593423225337,0.056547618640330914
2019-02-04,0.036069430088747856,0,0.05199,0,0,0.35842238355926587,-1.500095911928727,-0.3356473787250415,-0.2339355818046613,0.01292809110603331,-0.05410760462172968,-0.01210660966139436,-0.008437923113173786,-0.6657788520417192,-0.02401426375828559,0.02998719962754367,-0.04053993789152342
2019-02-05,-0.008509782900026908,0,0.04967,0,0,0.35842238355926587,-1.4262880013684038,-0.3356473787250415,-0.2339355818046613,-0.003050096670599526,0.012137401244558397,0.0028562863239132135,0.0019907410137491527,-0.6325161088364567,0.005382574766968038,-0.004725408871260057,0.004601334734203244
2019-02-07,-0.07763856592510332,1,0.06848,0,1,-2.808861128301187,-1.6716494337716399,-0.3356473787250415,4.477418228493867,0.21807594988407178,0.1297844647675411,0.026059181140732256,-0.34762033030718037,-2.170480421469388,0.1685129872913971,-0.07019369136875059,-0.27954145408923575
2019-02-08,0.029546124373710514,0,0.05685,0,0,0.35842238355926587,-1.5958467148177948,-0.3356473787250415,-0.2339355818046613,0.010589992322963844,-0.0471510855173839,-0.009917079197519994,-0.006911889795436854,-0.7089305189026002,-0.020946149283815357,0.02640697028304391,-0.035433675229286726
2019-02-12,-0.055422499578343776,0,0.07139,0,0,0.35842238355926587,-1.6836182841327734,-0.3356473787250415,-0.2339355818046613,-0.019864664401682382,0.0933103336424405,0.018602416705860807,0.012965294683928447,-0.7484862135250743,0.04148297685348956,-0.04753249641209123,0.05838297594521371
2019-02-13,-0.036955322669608326,0,0.05014,0,0,0.35842238355926587,-1.452220510484193,-0.3356473787250415,-0.2339355818046613,-0.013245614836442788,0.05366727755236667,0.012403957183992138,0.008645164909493814,-0.6442030186112787,0.023806730417515503,-0.02646962047491089,0.03299997023359874
2019-02-14,-0.01254692061726681,0,0.03338,0,0,0.35842238355926587,-1.1290615507335897,-0.3356473787250415,-0.2339355818046613,-0.004497097193969665,0.014166245649062513,0.0042113410162567845,0.0029351711744572116,-0.49856614295580554,0.006255469818123388,-0.005694229811074866,0.006514585834726113
2019-02-15,-0.013784981989470868,0,0.03844,0,0,0.35842238355926587,-1.2367812039837907,-0.3356473787250415,-0.2339355818046613,-0.004940846101987699,0.01704900662183265,0.004626893070537805,0.003224797781873645,-0.5471117681742965,0.007541925870510238,-0.007229578562898392,0.008339561193966071
2019-02-18,-0.008973182420719872,0,0.05462,0,0,0.35842238355926587,-1.5559505469473496,-0.3356473787250415,-0.2339355818046613,-0.0032161894313465196,0.013961828095377427,0.003011825158336248,0.0020991466502304624,-0.6909506577105663,0.006200026295353287,-0.005708391479129158,0.0056927229785536555
2019-02-19,-0.011930947143904524,0,0.07156,0,1,0.35842238355926587,-1.687607900919818,-0.3356473787250415,4.477418228493867,-0.004276318513437875,0.020134760665510013,0.004004591134558574,-0.05341984022531495,-0.7502841996442778,0.008951601128862589,-0.008985250789745394,-0.04654940458637552
2019-02-20,-0.0005614452260642722,1,0.07621,0,1,-2.808861128301187,-1.7115456016420845,-0.3356473787250415,4.477418228493867,0.0015770216711622064,0.0009609391072332508,0.0001884476184261613,-0.002513825089481032,-2.188460282661422,0.001228700578131523,0.0010909501268435034,-0.0057195903671305014
2019-02-21,0.0040943009971603495,0,0.07501,0,0,0.35842238355926587,-1.7035663680679958,-0.3356473787250415,-0.2339355818046613,0.0014674891224112914,-0.00697491347950963,-0.001374241397408195,-0.0009578026858541114,-0.7574761441210912,-0.0031013353322001604,0.005298595343424026,-0.008371213180084103
2019-02-22,-0.018300780617368062,1,0.09372,0,1,-2.808861128301187,-1.7275040687902627,-0.3356473787250415,4.477418228493867,0.051404351293692946,0.03161467297854131,0.006142609042841637,-0.081940248731871,-2.1956522271382353,0.040182149720892436,-0.015865703369347527,-0.06818936051332944
2019-02-25,-0.012905317769130842,1,0.08968,0,0,-2.808861128301187,-1.7195248352161738,-0.3356473787250415,-0.2339355818046613,0.03624924543008621,0.02219101441037707,0.0043316360808224675,0.0030190130206956575,-2.1920562548998284,0.02828918253729316,-0.01065338310628911,0.011557580976178802
2019-02-26,-0.003750570739025405,0,0.07614,0,0,0.35842238355926587,-1.7075559848550403,-0.3356473787250415,-0.2339355818046613,-0.001344288503989123,0.006404309512045022,0.001258869237276719,0.0008773919479334467,-0.7592741302402946,0.002847711335778213,-0.0017530550157220297,0.0005156318128495107
2019-02-27,-0.0012598119972865307,0,0.08498,0,0,0.35842238355926587,-1.7155352184291293,-0.3356473787250415,-0.2339355818046613,-0.00045154481890399774,0.002161251849944586,0.00042285259457558314,0.000294714852549717,-0.7628701024787014,0.0009610729074738731,0.0004831893313570699,-0.0023032896296133185
2019-02-28,-0.10080311993918767,0,0.05541,0,0,0.35842238355926587,-1.575898630882572,-0.3356473787250415,-0.2339355818046613,-0.0361300945188142,0.15885549870085755,0.03383430297489431,0.02358143651069892,-0.6999405883065831,0.07055619507337407,-0.08183347894600441,0.10330010030589737
2019-03-01,-0.05010597430123198,0,0.05188,0,0,0.35842238355926587,-1.4961062951416824,-0.3356473787250415,-0.2339355818046613,-0.017959102739606887,0.07496386357628053,0.016817938932672808,0.011721570250048111,-0.6639808659225158,0.03326940820442333,-0.03767077833970878,0.04727753343895092
2019-03-04,0.062155617169129096,0,0.05301,0,0,0.35842238355926587,-1.5360024630121274,-0.3356473787250415,-0.2339355818046613,0.02227796445735648,-0.09547118106182116,-0.020862369975855367,-0.01454041046488801,-0.6819607271145495,-0.04238768987891285,0.051723591245202614,-0.06837881686089659
2019-03-05,0.04368461165384874,0,0.03391,0,0,0.35842238355926587,-1.1410304010947232,-0.3356473787250415,-0.2339355818046613,0.015657542633833347,-0.04984546995705824,-0.01466262539223573,-0.010219385043153792,-0.5039601013134157,-0.02201530131491083,0.027383824511788273,-0.039718024705748034
2019-03-06,-0.06407462889827065,0,0.02651,0,0,0.35842238355926587,-0.9176118610202321,-0.3356473787250415,-0.2339355818046613,-0.022965781215393583,0.05879563946752287,0.021506481232484338,0.01498933559023471,-0.40327287863802697,0.025839560043468913,-0.02832154885614897,0.04119606929557772
2019-03-07,-0.011564625850340127,0,0.02281,0,0,0.35842238355926587,-0.7819648902607195,-0.3356473787250415,-0.2339355818046613,-0.00414502076225001,0.009043131383967496,0.003881636352602518,0.0027053774766525435,-0.3421413505851122,0.0039567367074468725,-0.002922690485314252,0.0035132528111608296
2019-03-12,-0.1144844374891324,0,-0.00199,0,0,0.35842238355926587,0.5964477096631506,-0.3356473787250415,-0.2339355818046613,-0.04103378496529661,-0.06828398053246716,0.03842640134803816,0.026781983491599565,0.2790628535996529,-0.03194835381846837,0.04306605361014899,-0.01839888526935539
2019-03-13,-0.036994592271604176,0,-0.02977,1,0,0.35842238355926587,1.3325320068728586,3.0442436675061906,-0.2339355818046613,-0.013259689940791564,-0.049296478283123855,-0.11262055325480447,0.00865435146668395,2.1339945248623504,-0.07894625735711834,0.01866479394088154,-0.012125257625003555
